text,language,source_dataset,original_label,normalized_text
"слушал аудио Хартманна о целях которые выходят за рамки жизни и дают энергию на годы вперёд... цель - это как двигатель для каждого мужчины.. кстати могу закинуть,  кто тоже хочет обащайтесь... есть момент, который прямо застрял в голове)",ru,telegram_spam_cleaned.csv,spam,"слушал аудио хартманна о целях которые выходят за рамки жизни и дают энергию на годы вперёд... цель - это как двигатель для каждого мужчины.. кстати могу закинуть, кто тоже хочет обащайтесь... есть момент, который прямо застрял в голове)"
"Добрый день! Ребята, не в тему пишу, но готов кто на удалёнку? По деньгам не обижу.",ru,telegram_spam_cleaned.csv,spam,"добрый день! ребята, не в тему пишу, но готов кто на удалёнку? по деньгам не обижу."
"Здравствуйте! У кого есть автомобиль, нужна помощь с перевозкой вещей. Есть несколько коробок, пара стульев и старый холодильник, нужно перевезти из одной квартиры в другую (по городу, недалеко). Вынести и занести помогу, просто нужен транспорт. По деньгам не обижу, всё честно.",ru,telegram_spam_cleaned.csv,spam,"здравствуйте! у кого есть автомобиль, нужна помощь с перевозкой вещей. есть несколько коробок, пара стульев и старый холодильник, нужно перевезти из одной квартиры в другую (по городу, недалеко). вынести и занести помогу, просто нужен транспорт. по деньгам не обижу, всё честно."
"Есть предложение, которое может обеспечить Вам стабильный пассивный заработок. За деталями в лс",ru,telegram_spam_cleaned.csv,spam,"есть предложение, которое может обеспечить вам стабильный пассивный заработок. за деталями в лс"
"Всем привет , нужны люди на уборку зала , дам 5000",ru,telegram_spam_cleaned.csv,spam,"всем привет , нужны люди на уборку зала , дам 5000"
"Если думаете, что понимаете правила игры - справедливость, честность, труд - поздравляю, вы идеальный винтик в чужом механизме. Книга «Заговор богатых» - это не мотивационная чушь про «верь в себя». Это анатомия системы: кто пишет сценарий, по которому вы живёте, кто держит рычаги, пока вы крутите колесо, и почему талант и усилия не гарантируют ничего, кроме усталости. Речь не про секреты богатства и не про финансовую грамотность. Речь про архитектуру контроля - над теми, кто копит на чёрный день, и над теми, кто уверен, что уже разобрался. Есть в аудио формате, могу скинуть желающим. Сам прослушал дважды - это те самые два часа, которые меняют оптику восприятия не просто мира, а твоей роли в спектакле",ru,telegram_spam_cleaned.csv,spam,"если думаете, что понимаете правила игры - справедливость, честность, труд - поздравляю, вы идеальный винтик в чужом механизме. книга ""заговор богатых"" - это не мотивационная чушь про ""верь в себя"". это анатомия системы: кто пишет сценарий, по которому вы живёте, кто держит рычаги, пока вы крутите колесо, и почему талант и усилия не гарантируют ничего, кроме усталости. речь не про секреты богатства и не про финансовую грамотность. речь про архитектуру контроля - над теми, кто копит на чёрный день, и над теми, кто уверен, что уже разобрался. есть в аудио формате, могу скинуть желающим. сам прослушал дважды - это те самые два часа, которые меняют оптику восприятия не просто мира, а твоей роли в спектакле"
"ChatGPT 5  сделали бесплатным в Telegram!

Пиши тексты, генерируй идеи, создавай контент

Нажимай /start и используй прямо сейчас.",ru,telegram_spam_cleaned.csv,spam,"chatgpt 5 сделали бесплатным в telegram! пиши тексты, генерируй идеи, создавай контент нажимай /start и используй прямо сейчас."
"У нас появились вакансии. Условия выгодные, все прозрачно. Заинтересовало?",ru,telegram_spam_cleaned.csv,spam,"у нас появились вакансии. условия выгодные, все прозрачно. заинтересовало?"
Есть возможность присоединиться к команде. Условия достойные. Узнать больше хочешь?,ru,telegram_spam_cleaned.csv,spam,есть возможность присоединиться к команде. условия достойные. узнать больше хочешь?
"Я извиняюсь что пишу не в тему но все же ищу помощников на склад почты, понятное дело что не за бесплатно, хорошо тут получается, некому даже предложить с окружения",ru,telegram_spam_cleaned.csv,spam,"я извиняюсь что пишу не в тему но все же ищу помощников на склад почты, понятное дело что не за бесплатно, хорошо тут получается, некому даже предложить с окружения"
"Современная онлайн-профессия
Обучение предоставляем
От 8700 в день
Исключительно 21+

Для подробностей писать - @USERNAME_REDACTED",ru,telegram_spam_cleaned.csv,spam,современная онлайн-профессия обучение предоставляем от 8700 в день исключительно 21+ для подробностей писать - @username_redacted
"В кафе требуется помощник для выполнения поручений на кухне: мытье посуды, подготовка продуктов. Оплата — 1500 рублей за смену, смены по 5–6 часов.",ru,telegram_spam_cleaned.csv,spam,"в кафе требуется помощник для выполнения поручений на кухне: мытье посуды, подготовка продуктов. оплата — 1500 рублей за смену, смены по 5–6 часов."
Ищем сотрудника для уборки в торговом центре. Задачи — поддержание порядка в общих и туалетных зонах. Смены по 8–10 часов. Оплата — 1700 рублей за смену.,ru,telegram_spam_cleaned.csv,spam,ищем сотрудника для уборки в торговом центре. задачи — поддержание порядка в общих и туалетных зонах. смены по 8–10 часов. оплата — 1700 рублей за смену.
"Летняя работа в магазине: консультирование покупателей, помощь в выкладке товара. Дружный коллектив, работа с кассой и товарами. Оплата — 33 000 рублей в месяц.",ru,telegram_spam_cleaned.csv,spam,"летняя работа в магазине: консультирование покупателей, помощь в выкладке товара. дружный коллектив, работа с кассой и товарами. оплата — 33 000 рублей в месяц."
"нужно передвинуть  витрины, убираем лишние предметы, 2500р, расчёт в конце",ru,telegram_spam_cleaned.csv,spam,"нужно передвинуть витрины, убираем лишние предметы, 2500р, расчёт в конце"
Команда открыла набор. Уверен в себе пиши нам,ru,telegram_spam_cleaned.csv,spam,команда открыла набор. уверен в себе пиши нам
"Всем привет, сделаем так первые 10 кто напишет мне +  дам  1 000",ru,telegram_spam_cleaned.csv,spam,"всем привет, сделаем так первые 10 кто напишет мне + дам 1 000"
"Здравствуйте! Прошу прощения, что не по теме.
Ищу ответственных людей от 19 лет, кому интересна удалённая деятельность.
Занятость полностью онлайн.
Напишите ""+"" @USERNAME_REDACTED если интересуют подробности.",ru,telegram_spam_cleaned.csv,spam,"здравствуйте! прошу прощения, что не по теме. ищу ответственных людей от 19 лет, кому интересна удалённая деятельность. занятость полностью онлайн. напишите ""+"" @username_redacted если интересуют подробности."
"Передаю тебе привет! Меня зовут Никита

Я просто веду блог о том, как живу:  
🔹уехал за границу
🔹строю рекламное агентство
🔹пытаюсь разобраться в себе и в этом мире

У меня на канале нет “советов” и “как жить правильно”.  
Зато есть посты — честные, личные, живые.  
Про взлёты, провалы, мотивацию, философию, деньги, свободу и еще много про что. Всё по-настоящему.

Если тебе откликается что-то — можешь зайти на канал и остаться, если понравится😊

👉Переходи: @USERNAME_REDACTED",ru,telegram_spam_cleaned.csv,spam,"передаю тебе привет! меня зовут никита я просто веду блог о том, как живу: 🔹уехал за границу 🔹строю рекламное агентство 🔹пытаюсь разобраться в себе и в этом мире у меня на канале нет ""советов"" и ""как жить правильно"". зато есть посты — честные, личные, живые. про взлёты, провалы, мотивацию, философию, деньги, свободу и еще много про что. всё по-настоящему. если тебе откликается что-то — можешь зайти на канал и остаться, если понравится😊 👉переходи: @username_redacted"
"Ищу пару человек на простую задачу.  Часа два максимум, 3500₽ отдам, пиши  [PHONE_REDACTED]",ru,telegram_spam_cleaned.csv,spam,"ищу пару человек на простую задачу. часа два максимум, 3500₽ отдам, пиши [phone_redacted]"
"Аккаунты Telegram, Gmail, Facebook, Instagram, TikTok, Twitter — свежак от производителя
 @USERNAME_REDACTED",ru,telegram_spam_cleaned.csv,spam,"аккаунты telegram, gmail, facebook, instagram, tiktok, twitter — свежак от производителя @username_redacted"
"Всем привет! Нужны новые люди в наш проект. Все удаленно, с любой точки мира. Можно получать от 150 дол. Можно даже с телефона.

 Кому интересно жду в ЛС +, @USERNAME_REDACTED",ru,telegram_spam_cleaned.csv,spam,"всем привет! нужны новые люди в наш проект. все удаленно, с любой точки мира. можно получать от 150 дол. можно даже с телефона. кому интересно жду в лс +, @username_redacted"
"Автореги от производителя: Telegram, Gmail, Facebook, Instagram — цены от 0.18$ @USERNAME_REDACTED",ru,telegram_spam_cleaned.csv,spam,"автореги от производителя: telegram, gmail, facebook, instagram — цены от 0.18$ @username_redacted"
"💵Дoxoд для нoвичкoв и пpoфи! Toлькo oфф бupжи (Бaйбuт, Бuтгeт, Kyкoин, ОKX), бeз лeвыx oбмeннuкoв и caйтoв. Дocтyпнo с мaлeнькoгo бюджeтa. 💸",ru,telegram_spam_cleaned.csv,spam,"💵дoxoд для нoвичкoв и пpoфи! toлькo oфф бupжи (бaйбuт, бuтгeт, kyкoин, оkx), бeз лeвыx oбмeннuкoв и caйтoв. дocтyпнo с мaлeнькoгo бюджeтa. 💸"
"Ищем людей для удалённой деятельности на Binance — подойдёт даже если вы только начинаете.

- Первая смена: 11:00 – 16:00 — 70–75 EUR/день
- Вторая смена: 14:00 – 18:00 — от 50 EUR/день

Обучение есть, работа через телефон/ПК. Пиши в личку «Интересно» @USERNAME_REDACTED",ru,telegram_spam_cleaned.csv,spam,"ищем людей для удалённой деятельности на binance — подойдёт даже если вы только начинаете. - первая смена: 11:00 – 16:00 — 70–75 eur/день - вторая смена: 14:00 – 18:00 — от 50 eur/день обучение есть, работа через телефон/пк. пиши в личку ""интересно"" @username_redacted"
"Открыта вакансия на удалённую деятельность в Binance — подойдёт новичкам.
Доступны две смены: утренняя 11:00–16:00 (70–75 EUR/день) и дневная 14:00–18:00 (от 50 EUR/день).
Предоставляем обучение; работа выполняется через мобильный телефон или компьютер.
Заинтересованы? Напишите в личные сообщения «Интересно».
@USERNAME_REDACTED",ru,telegram_spam_cleaned.csv,spam,"открыта вакансия на удалённую деятельность в binance — подойдёт новичкам. доступны две смены: утренняя 11:00–16:00 (70–75 eur/день) и дневная 14:00–18:00 (от 50 eur/день). предоставляем обучение; работа выполняется через мобильный телефон или компьютер. заинтересованы? напишите в личные сообщения ""интересно"". @username_redacted"
"Все виды аккаунтов в одном месте: TG, Gmail, FB, IG, TikTok, Twitter @USERNAME_REDACTED",ru,telegram_spam_cleaned.csv,spam,"все виды аккаунтов в одном месте: tg, gmail, fb, ig, tiktok, twitter @username_redacted"
"Ищу 1–3 человека для удалённой занятости. Всё можно делать с телефона. Доход — 783 доллара в неделю. 
☑️ Пишите «+» @USERNAME_REDACTED, если заинтересованы!",ru,telegram_spam_cleaned.csv,spam,"ищу 1–3 человека для удалённой занятости. всё можно делать с телефона. доход — 783 доллара в неделю. ☑️ пишите ""+"" @username_redacted, если заинтересованы!"
"СРОЧНО НАБОР
всего 2 часа в день - от 7500Р 
Е Ж Е Д Н Е В Н О",ru,telegram_spam_cleaned.csv,spam,срочно набор всего 2 часа в день - от 7500р е ж е д н е в н о
"Привет, на завтра нужно3 помощника для разгрузки небольшой газели с вещами. Оплата сразу, 4000 за пару часов. Кто готов  откликайтесь.",ru,telegram_spam_cleaned.csv,spam,"привет, на завтра нужно3 помощника для разгрузки небольшой газели с вещами. оплата сразу, 4000 за пару часов. кто готов откликайтесь."
"💼 Свежий онлайн-проект — набираю людей в команду!

Хочешь зарабатывать 💵 онлайн, без вложений и привязки к месту? Это реально.

👥 Ищу активных и адекватных людей в надёжную команду:

✨ Подходит:
— студентам 📚
— мамам в декрете 👶
— тем, кто работает, но хочет больше 💼
— кто в поиске стабильного дохода 💸

🕐 Нужно всего 1–2 часа в день
📲 Работать можно с телефона
💰 Доход: от $120 до $250 в день
🎓 Обучение — бесплатное, внутри проекта
📌 Опыт не нужен, всё покажу и расскажу
🔞 Возраст — от 18 лет

🔥 Старт уже идёт!
Осталось всего 3–6 мест, беру в команду лично — без ""массовки"" и спама.

Пиши 👉 @USERNAME_REDACTED

Расскажу, как начать зарабатывать уже сегодня.

📌 Главное — не тяни. Лучше узнать, чем потом жалеть, что упустил(а).",ru,telegram_spam_cleaned.csv,spam,"💼 свежий онлайн-проект — набираю людей в команду! хочешь зарабатывать 💵 онлайн, без вложений и привязки к месту? это реально. 👥 ищу активных и адекватных людей в надёжную команду: ✨ подходит: — студентам 📚 — мамам в декрете 👶 — тем, кто работает, но хочет больше 💼 — кто в поиске стабильного дохода 💸 🕐 нужно всего 1–2 часа в день 📲 работать можно с телефона 💰 доход: от $120 до $250 в день 🎓 обучение — бесплатное, внутри проекта 📌 опыт не нужен, всё покажу и расскажу 🔞 возраст — от 18 лет 🔥 старт уже идёт! осталось всего 3–6 мест, беру в команду лично — без ""массовки"" и спама. пиши 👉 @username_redacted расскажу, как начать зарабатывать уже сегодня. 📌 главное — не тяни. лучше узнать, чем потом жалеть, что упустил(а)."
"Всем привет!
Наша команда находится в поиске 
Мы предоставляем возможность зарабатывать в свободное время.
Возможный доход от 30 000 рублей в день!
Мы обучаем и поддерживаем 24/7
Нам нужны активные и ответственные люди.
Если тебе интересно — напиши мне «+» и узнай что для этого необходимо.",ru,telegram_spam_cleaned.csv,spam,"всем привет! наша команда находится в поиске мы предоставляем возможность зарабатывать в свободное время. возможный доход от 30 000 рублей в день! мы обучаем и поддерживаем 24/7 нам нужны активные и ответственные люди. если тебе интересно — напиши мне ""+"" и узнай что для этого необходимо."
"Занятость с тeлeфона
От 18!
Можно без опыта
@USERNAME_REDACTED",ru,telegram_spam_cleaned.csv,spam,занятость с тeлeфона от 18! можно без опыта @username_redacted
Госуслуги: Вам начислена выплата 273 000. https://t.me/prize_bot/13246,ru,messages_cleaned_v6.csv,scam,госуслуги: вам начислена выплата 273 000. https://t.me/prize_bot/13246
Вход в личный кабинет с нового устройства. Это не вы? https://bit.ly/claim-999619 -,ru,messages_cleaned_v6.csv,scam,вход в личный кабинет с нового устройства. это не вы? https://bit.ly/claim-999619 -
Вход в личный кабинет с нового устройства. Это не вы? http://click-safety.uz/703519...,ru,messages_cleaned_v6.csv,scam,вход в личный кабинет с нового устройства. это не вы? http://click-safety.uz/703519...
Вход в личный кабинет с нового устройства. Это не вы? http://click-safety.uz/12927!!,ru,messages_cleaned_v6.csv,scam,вход в личный кабинет с нового устройства. это не вы? http://click-safety.uz/12927!!
Инвестиции в газ! Доход от 286 000 в неделю: https://bit.ly/claim-360793,ru,messages_cleaned_v6.csv,scam,инвестиции в газ! доход от 286 000 в неделю: https://bit.ly/claim-360793
Списание 619 000 прошло успешно. Отменить: https://bit.ly/claim-372458..,ru,messages_cleaned_v6.csv,scam,списание 619 000 прошло успешно. отменить: https://bit.ly/claim-372458..
Списание 167 000 прошло успешно. Отменить: https://bit.ly/claim-704647!,ru,messages_cleaned_v6.csv,scam,списание 167 000 прошло успешно. отменить: https://bit.ly/claim-704647!
Госуслуги: Вам начислена выплата 816 000. http://click-safety.uz/505387 OK,ru,messages_cleaned_v6.csv,scam,госуслуги: вам начислена выплата 816 000. http://click-safety.uz/505387 ok
Госуслуги: Вам начислена выплата 570 000. https://t.me/prize_bot/202215 (,ru,messages_cleaned_v6.csv,scam,госуслуги: вам начислена выплата 570 000. https://t.me/prize_bot/202215 (
Ваш аккаунт Telegram будет удален через 24 часа. Подтвердите http://uz-confirm.com/139157 OK,ru,messages_cleaned_v6.csv,scam,ваш аккаунт telegram будет удален через 24 часа. подтвердите http://uz-confirm.com/139157 ok
Ваш аккаунт Telegram будет удален через 24 часа. Подтвердите http://click-safety.uz/230517!!,ru,messages_cleaned_v6.csv,scam,ваш аккаунт telegram будет удален через 24 часа. подтвердите http://click-safety.uz/230517!!
Инвестиции в газ! Доход от 671 000 в неделю: http://click-safety.uz/103027 ),ru,messages_cleaned_v6.csv,scam,инвестиции в газ! доход от 671 000 в неделю: http://click-safety.uz/103027 )
Оплата заказа №5017 не прошла. Повторите: https://bit.ly/claim-429985 ),ru,messages_cleaned_v6.csv,scam,оплата заказа №5017 не прошла. повторите: https://bit.ly/claim-429985 )
Оплата заказа №6327 не прошла. Повторите: http://pay-check.net/811179 -,ru,messages_cleaned_v6.csv,scam,оплата заказа №6327 не прошла. повторите: http://pay-check.net/811179 -
Оплата заказа №2198 не прошла. Повторите: http://pay-check.net/821391 :),ru,messages_cleaned_v6.csv,scam,оплата заказа №2198 не прошла. повторите: http://pay-check.net/821391 :)
Вы выиграли 501 000 рублей! Получите приз: https://bit.ly/claim-330713!!,ru,messages_cleaned_v6.csv,scam,вы выиграли 501 000 рублей! получите приз: https://bit.ly/claim-330713!!
Инвестиции в газ! Доход от 778 000 в неделю: http://pay-check.net/658733 👍,ru,messages_cleaned_v6.csv,scam,инвестиции в газ! доход от 778 000 в неделю: http://pay-check.net/658733 👍
Ваш аккаунт Telegram будет удален через 24 часа. Подтвердите http://pay-check.net/769086 :),ru,messages_cleaned_v6.csv,scam,ваш аккаунт telegram будет удален через 24 часа. подтвердите http://pay-check.net/769086 :)
Вы выиграли 862 000 рублей! Получите приз: https://bit.ly/claim-613613...,ru,messages_cleaned_v6.csv,scam,вы выиграли 862 000 рублей! получите приз: https://bit.ly/claim-613613...
Оплата заказа №4909 не прошла. Повторите: http://click-safety.uz/561907 -,ru,messages_cleaned_v6.csv,scam,оплата заказа №4909 не прошла. повторите: http://click-safety.uz/561907 -
Списание 370 000 прошло успешно. Отменить: https://bit.ly/claim-419019 (,ru,messages_cleaned_v6.csv,scam,списание 370 000 прошло успешно. отменить: https://bit.ly/claim-419019 (
Оплата заказа №4834 не прошла. Повторите: http://click-safety.uz/554084!!,ru,messages_cleaned_v6.csv,scam,оплата заказа №4834 не прошла. повторите: http://click-safety.uz/554084!!
Списание 54 000 прошло успешно. Отменить: https://bit.ly/claim-713645 👍,ru,messages_cleaned_v6.csv,scam,списание 54 000 прошло успешно. отменить: https://bit.ly/claim-713645 👍
Ваш аккаунт Telegram будет удален через 24 часа. Подтвердите http://pay-check.net/166955!!,ru,messages_cleaned_v6.csv,scam,ваш аккаунт telegram будет удален через 24 часа. подтвердите http://pay-check.net/166955!!
Ваш аккаунт Telegram будет удален через 24 часа. Подтвердите https://bit.ly/claim-824444 -,ru,messages_cleaned_v6.csv,scam,ваш аккаунт telegram будет удален через 24 часа. подтвердите https://bit.ly/claim-824444 -
Ваша карта заблокирована. Подтвердите по ссылке: http://uz-confirm.com/575092 -,ru,messages_cleaned_v6.csv,scam,ваша карта заблокирована. подтвердите по ссылке: http://uz-confirm.com/575092 -
Инвестиции в газ! Доход от 770 000 в неделю: https://bit.ly/claim-771813 (,ru,messages_cleaned_v6.csv,scam,инвестиции в газ! доход от 770 000 в неделю: https://bit.ly/claim-771813 (
Инвестиции в газ! Доход от 733 000 в неделю: http://uz-confirm.com/655361...,ru,messages_cleaned_v6.csv,scam,инвестиции в газ! доход от 733 000 в неделю: http://uz-confirm.com/655361...
Оплата заказа №7836 не прошла. Повторите: https://bit.ly/claim-13545,ru,messages_cleaned_v6.csv,scam,оплата заказа №7836 не прошла. повторите: https://bit.ly/claim-13545
Оплата заказа №4834 не прошла. Повторите: http://click-safety.uz/548078 ),ru,messages_cleaned_v6.csv,scam,оплата заказа №4834 не прошла. повторите: http://click-safety.uz/548078 )
Списание 380 000 прошло успешно. Отменить: http://uz-confirm.com/170895,ru,messages_cleaned_v6.csv,scam,списание 380 000 прошло успешно. отменить: http://uz-confirm.com/170895
Вы выиграли 104 000 рублей! Получите приз: http://uz-confirm.com/509608..,ru,messages_cleaned_v6.csv,scam,вы выиграли 104 000 рублей! получите приз: http://uz-confirm.com/509608..
Вход в личный кабинет с нового устройства. Это не вы? http://pay-check.net/862473 (,ru,messages_cleaned_v6.csv,scam,вход в личный кабинет с нового устройства. это не вы? http://pay-check.net/862473 (
Госуслуги: Вам начислена выплата 381 000. https://t.me/prize_bot/766152!,ru,messages_cleaned_v6.csv,scam,госуслуги: вам начислена выплата 381 000. https://t.me/prize_bot/766152!
Вход в личный кабинет с нового устройства. Это не вы? http://pay-check.net/38039 👍,ru,messages_cleaned_v6.csv,scam,вход в личный кабинет с нового устройства. это не вы? http://pay-check.net/38039 👍
Ваша карта заблокирована. Подтвердите по ссылке: https://bit.ly/claim-145903...,ru,messages_cleaned_v6.csv,scam,ваша карта заблокирована. подтвердите по ссылке: https://bit.ly/claim-145903...
Инвестиции в газ! Доход от 488 000 в неделю: http://click-safety.uz/182711 👍,ru,messages_cleaned_v6.csv,scam,инвестиции в газ! доход от 488 000 в неделю: http://click-safety.uz/182711 👍
Вы выиграли 357 000 рублей! Получите приз: https://bit.ly/claim-715287 ?,ru,messages_cleaned_v6.csv,scam,вы выиграли 357 000 рублей! получите приз: https://bit.ly/claim-715287 ?
Списание 715 000 прошло успешно. Отменить: https://bit.ly/claim-436394 (,ru,messages_cleaned_v6.csv,scam,списание 715 000 прошло успешно. отменить: https://bit.ly/claim-436394 (
Списание 267 000 прошло успешно. Отменить: http://pay-check.net/764325.,ru,messages_cleaned_v6.csv,scam,списание 267 000 прошло успешно. отменить: http://pay-check.net/764325.
Ваша карта заблокирована. Подтвердите по ссылке: https://bit.ly/claim-959474!!,ru,messages_cleaned_v6.csv,scam,ваша карта заблокирована. подтвердите по ссылке: https://bit.ly/claim-959474!!
Оплата заказа №3280 не прошла. Повторите: http://click-safety.uz/894649 (,ru,messages_cleaned_v6.csv,scam,оплата заказа №3280 не прошла. повторите: http://click-safety.uz/894649 (
Госуслуги: Вам начислена выплата 546 000. http://click-safety.uz/444620 (,ru,messages_cleaned_v6.csv,scam,госуслуги: вам начислена выплата 546 000. http://click-safety.uz/444620 (
Инвестиции в газ! Доход от 881 000 в неделю: http://uz-confirm.com/401312,ru,messages_cleaned_v6.csv,scam,инвестиции в газ! доход от 881 000 в неделю: http://uz-confirm.com/401312
Списание 538 000 прошло успешно. Отменить: https://bit.ly/claim-593393 ?,ru,messages_cleaned_v6.csv,scam,списание 538 000 прошло успешно. отменить: https://bit.ly/claim-593393 ?
Ваш аккаунт Telegram будет удален через 24 часа. Подтвердите http://pay-check.net/847146 ?,ru,messages_cleaned_v6.csv,scam,ваш аккаунт telegram будет удален через 24 часа. подтвердите http://pay-check.net/847146 ?
Ваш аккаунт Telegram будет удален через 24 часа. Подтвердите https://bit.ly/claim-33946!!,ru,messages_cleaned_v6.csv,scam,ваш аккаунт telegram будет удален через 24 часа. подтвердите https://bit.ly/claim-33946!!
Вход в личный кабинет с нового устройства. Это не вы? https://bit.ly/claim-541639 (,ru,messages_cleaned_v6.csv,scam,вход в личный кабинет с нового устройства. это не вы? https://bit.ly/claim-541639 (
Ваша карта заблокирована. Подтвердите по ссылке: https://t.me/prize_bot/120858 ),ru,messages_cleaned_v6.csv,scam,ваша карта заблокирована. подтвердите по ссылке: https://t.me/prize_bot/120858 )
Вы выиграли 688 000 рублей! Получите приз: https://t.me/prize_bot/345979 (,ru,messages_cleaned_v6.csv,scam,вы выиграли 688 000 рублей! получите приз: https://t.me/prize_bot/345979 (
Оплата заказа №2039 не прошла. Повторите: https://t.me/prize_bot/425566 👍,ru,messages_cleaned_v6.csv,scam,оплата заказа №2039 не прошла. повторите: https://t.me/prize_bot/425566 👍
Госуслуги: Вам начислена выплата 152 000. http://pay-check.net/288355 :),ru,messages_cleaned_v6.csv,scam,госуслуги: вам начислена выплата 152 000. http://pay-check.net/288355 :)
Госуслуги: Вам начислена выплата 658 000. http://click-safety.uz/462909 ?,ru,messages_cleaned_v6.csv,scam,госуслуги: вам начислена выплата 658 000. http://click-safety.uz/462909 ?
Вход в личный кабинет с нового устройства. Это не вы? https://bit.ly/claim-409912...,ru,messages_cleaned_v6.csv,scam,вход в личный кабинет с нового устройства. это не вы? https://bit.ly/claim-409912...
Госуслуги: Вам начислена выплата 665 000. http://uz-confirm.com/194915 👍,ru,messages_cleaned_v6.csv,scam,госуслуги: вам начислена выплата 665 000. http://uz-confirm.com/194915 👍
Вход в личный кабинет с нового устройства. Это не вы? http://uz-confirm.com/309920 -,ru,messages_cleaned_v6.csv,scam,вход в личный кабинет с нового устройства. это не вы? http://uz-confirm.com/309920 -
Инвестиции в газ! Доход от 493 000 в неделю: https://t.me/prize_bot/893282 -,ru,messages_cleaned_v6.csv,scam,инвестиции в газ! доход от 493 000 в неделю: https://t.me/prize_bot/893282 -
Вы выиграли 338 000 рублей! Получите приз: http://uz-confirm.com/33492,ru,messages_cleaned_v6.csv,scam,вы выиграли 338 000 рублей! получите приз: http://uz-confirm.com/33492
Вы выиграли 671 000 рублей! Получите приз: http://click-safety.uz/812307.,ru,messages_cleaned_v6.csv,scam,вы выиграли 671 000 рублей! получите приз: http://click-safety.uz/812307.
Ваша карта заблокирована. Подтвердите по ссылке: https://bit.ly/claim-468163 OK,ru,messages_cleaned_v6.csv,scam,ваша карта заблокирована. подтвердите по ссылке: https://bit.ly/claim-468163 ok
Списание 370 000 прошло успешно. Отменить: http://pay-check.net/249103 (,ru,messages_cleaned_v6.csv,scam,списание 370 000 прошло успешно. отменить: http://pay-check.net/249103 (
Ваш аккаунт Telegram будет удален через 24 часа. Подтвердите https://bit.ly/claim-413596 👍,ru,messages_cleaned_v6.csv,scam,ваш аккаунт telegram будет удален через 24 часа. подтвердите https://bit.ly/claim-413596 👍
Вход в личный кабинет с нового устройства. Это не вы? http://uz-confirm.com/303927 -,ru,messages_cleaned_v6.csv,scam,вход в личный кабинет с нового устройства. это не вы? http://uz-confirm.com/303927 -
Оплата заказа №3306 не прошла. Повторите: http://pay-check.net/145053 ),ru,messages_cleaned_v6.csv,scam,оплата заказа №3306 не прошла. повторите: http://pay-check.net/145053 )
Ваша карта заблокирована. Подтвердите по ссылке: https://t.me/prize_bot/806518 (,ru,messages_cleaned_v6.csv,scam,ваша карта заблокирована. подтвердите по ссылке: https://t.me/prize_bot/806518 (
Вход в личный кабинет с нового устройства. Это не вы? https://bit.ly/claim-985684 :),ru,messages_cleaned_v6.csv,scam,вход в личный кабинет с нового устройства. это не вы? https://bit.ly/claim-985684 :)
Списание 547 000 прошло успешно. Отменить: http://click-safety.uz/552025 (,ru,messages_cleaned_v6.csv,scam,списание 547 000 прошло успешно. отменить: http://click-safety.uz/552025 (
Госуслуги: Вам начислена выплата 90 000. https://bit.ly/claim-18596,ru,messages_cleaned_v6.csv,scam,госуслуги: вам начислена выплата 90 000. https://bit.ly/claim-18596
Списание 733 000 прошло успешно. Отменить: http://click-safety.uz/383040.,ru,messages_cleaned_v6.csv,scam,списание 733 000 прошло успешно. отменить: http://click-safety.uz/383040.
Оплата заказа №1788 не прошла. Повторите: https://t.me/prize_bot/29693 ?,ru,messages_cleaned_v6.csv,scam,оплата заказа №1788 не прошла. повторите: https://t.me/prize_bot/29693 ?
Ваш аккаунт Telegram будет удален через 24 часа. Подтвердите http://uz-confirm.com/288397 (,ru,messages_cleaned_v6.csv,scam,ваш аккаунт telegram будет удален через 24 часа. подтвердите http://uz-confirm.com/288397 (
Инвестиции в газ! Доход от 377 000 в неделю: http://pay-check.net/259213 :),ru,messages_cleaned_v6.csv,scam,инвестиции в газ! доход от 377 000 в неделю: http://pay-check.net/259213 :)
Госуслуги: Вам начислена выплата 225 000. https://t.me/prize_bot/289736 ),ru,messages_cleaned_v6.csv,scam,госуслуги: вам начислена выплата 225 000. https://t.me/prize_bot/289736 )
Инвестиции в газ! Доход от 861 000 в неделю: https://bit.ly/claim-544114 :),ru,messages_cleaned_v6.csv,scam,инвестиции в газ! доход от 861 000 в неделю: https://bit.ly/claim-544114 :)
Вы выиграли 619 000 рублей! Получите приз: https://t.me/prize_bot/562899 ?,ru,messages_cleaned_v6.csv,scam,вы выиграли 619 000 рублей! получите приз: https://t.me/prize_bot/562899 ?
Вы выиграли 610 000 рублей! Получите приз: http://pay-check.net/11314.,ru,messages_cleaned_v6.csv,scam,вы выиграли 610 000 рублей! получите приз: http://pay-check.net/11314.
Инвестиции в газ! Доход от 104 000 в неделю: http://pay-check.net/429052 -,ru,messages_cleaned_v6.csv,scam,инвестиции в газ! доход от 104 000 в неделю: http://pay-check.net/429052 -
Вы выиграли 679 000 рублей! Получите приз: http://pay-check.net/132309 👍,ru,messages_cleaned_v6.csv,scam,вы выиграли 679 000 рублей! получите приз: http://pay-check.net/132309 👍
Оплата заказа №2862 не прошла. Повторите: http://click-safety.uz/38066...,ru,messages_cleaned_v6.csv,scam,оплата заказа №2862 не прошла. повторите: http://click-safety.uz/38066...
