text,language,source_dataset,original_label,normalized_text
Thanx 4 sending me home...,en,messages_cleaned.csv,ham,thanx 4 sending me home...
Its normally hot mail. Com you see!,en,messages_cleaned.csv,ham,its normally hot mail. com you see!
"You've won tkts to the EURO2004 CUP FINAL or £800 CASH, to collect CALL 09058099801 b4190604, POBOX 7876150ppm",en,messages_cleaned.csv,scam,"you've won tkts to the euro2004 cup final or £800 cash, to collect call 09058099801 b4190604, pobox 7876150ppm"
U sick still can go shopping?,en,messages_cleaned.csv,ham,u sick still can go shopping?
"Ya they are well and fine., BBD(pooja) full pimples..even she become quite black..and ur rite here its too cold, wearing sweatter..",en,messages_cleaned.csv,ham,"ya they are well and fine., bbd(pooja) full pimples..even she become quite black..and ur rite here its too cold, wearing sweatter.."
Nice.nice.how is it working?,en,messages_cleaned.csv,ham,nice.nice.how is it working?
1's reach home call me.,en,messages_cleaned.csv,ham,1's reach home call me.
Were trying to find a Chinese food place around here,en,messages_cleaned.csv,ham,were trying to find a chinese food place around here
"Easy mate, * guess the quick drink was bit ambitious.",en,messages_cleaned.csv,ham,"easy mate, * guess the quick drink was bit ambitious."
BABE !!! I miiiiiiissssssssss you ! I need you !!! I crave you !!! :-( ... Geeee ... I'm so sad without you babe ... I love you ...,en,messages_cleaned.csv,ham,babe !!! i miiiiiiissssssssss you ! i need you !!! i crave you !!! :-( ... geeee ... i'm so sad without you babe ... i love you ...
Ok thanx...,en,messages_cleaned.csv,ham,ok thanx...
"Tunji, how's the queen? how are you doing. This is just wishing you a great day. Abiola.",en,messages_cleaned.csv,ham,"tunji, how's the queen? how are you doing. this is just wishing you a great day. abiola."
Today iZ Yellow rose day. If u love my frndship give me 1 misscall &amp; send this to ur frndZ &amp; See how many miss calls u get. If u get 6missed U marry ur Lover.,en,messages_cleaned.csv,ham,today iz yellow rose day. if u love my frndship give me 1 misscall &amp; send this to ur frndz &amp; see how many miss calls u get. if u get 6missed u marry ur lover.
Will be out of class in a few hours. Sorry,en,messages_cleaned.csv,ham,will be out of class in a few hours. sorry
Wat time u finish ur lect today?,en,messages_cleaned.csv,ham,wat time u finish ur lect today?
"Free-message: Jamster!Get the crazy frog sound now! For poly text MAD1, for real text MAD2 to 88888. 6 crazy sounds for just 3 GBP/week! 16+only! T&C's apply",en,messages_cleaned.csv,scam,"free-message: jamster!get the crazy frog sound now! for poly text mad1, for real text mad2 to 88888. 6 crazy sounds for just 3 gbp/week! 16+only! t&c's apply"
"YOUR CHANCE TO BE ON A REALITY FANTASY SHOW call now = 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national = rate call",en,messages_cleaned.csv,scam,"your chance to be on a reality fantasy show call now = 08707509020 just 20p per min ntt ltd, po box 1327 croydon cr9 5wb 0870 is a national = rate call"
She's fine. Good to hear from you. How are you my dear? Happy new year oh.,en,messages_cleaned.csv,ham,she's fine. good to hear from you. how are you my dear? happy new year oh.
Are you going to wipro interview today?,en,messages_cleaned.csv,ham,are you going to wipro interview today?
how tall are you princess?,en,messages_cleaned.csv,ham,how tall are you princess?
I doubt you could handle 5 times per night in any case...,en,messages_cleaned.csv,ham,i doubt you could handle 5 times per night in any case...
Haha... Hope ü can hear the receipt sound... Gd luck!,en,messages_cleaned.csv,ham,haha... hope ü can hear the receipt sound... gd luck!
Your gonna be the death if me. I'm gonna leave a note that says its all robs fault. Avenge me.,en,messages_cleaned.csv,ham,your gonna be the death if me. i'm gonna leave a note that says its all robs fault. avenge me.
"Japanese Proverb: If one Can do it, U too Can do it, If none Can do it,U must do it Indian version: If one Can do it, LET HIM DO it.. If none Can do it,LEAVE it!! And finally Kerala version: If one can do it, Stop him doing it.. If none can do it, Make a strike against it ...",en,messages_cleaned.csv,ham,"japanese proverb: if one can do it, u too can do it, if none can do it,u must do it indian version: if one can do it, let him do it.. if none can do it,leave it!! and finally kerala version: if one can do it, stop him doing it.. if none can do it, make a strike against it ..."
Today i'm not workin but not free oso... Gee... Thgt u workin at ur fren's shop ?,en,messages_cleaned.csv,ham,today i'm not workin but not free oso... gee... thgt u workin at ur fren's shop ?
In life when you face choices Just toss a coin not becoz its settle the question But while the coin in the air U will know what your heart is hoping for. Gudni8,en,messages_cleaned.csv,ham,in life when you face choices just toss a coin not becoz its settle the question but while the coin in the air u will know what your heart is hoping for. gudni8
I want to be there so i can kiss you and feel you next to me,en,messages_cleaned.csv,ham,i want to be there so i can kiss you and feel you next to me
I am not at all happy with what you saying or doing,en,messages_cleaned.csv,ham,i am not at all happy with what you saying or doing
Adult 18 Content Your video will be with you shortly,en,messages_cleaned.csv,scam,adult 18 content your video will be with you shortly
"Ok that would b lovely, if u r sure. Think about wot u want to do, drinkin, dancin, eatin, cinema, in, out, about... Up to u! Wot about ?",en,messages_cleaned.csv,ham,"ok that would b lovely, if u r sure. think about wot u want to do, drinkin, dancin, eatin, cinema, in, out, about... up to u! wot about ?"
What I'm saying is if you haven't explicitly told nora I know someone I'm probably just not gonna bother,en,messages_cleaned.csv,ham,what i'm saying is if you haven't explicitly told nora i know someone i'm probably just not gonna bother
Smith waste da.i wanna gayle.,en,messages_cleaned.csv,ham,smith waste da.i wanna gayle.
"Mum, i've sent you many many messages since i got here. I just want to know that you are actually getting them. Do enjoy the rest of your day.",en,messages_cleaned.csv,ham,"mum, i've sent you many many messages since i got here. i just want to know that you are actually getting them. do enjoy the rest of your day."
"Aight, tomorrow around  &lt;#&gt;  it is",en,messages_cleaned.csv,ham,"aight, tomorrow around &lt;#&gt; it is"
"YOUR CHANCE TO BE ON A REALITY FANTASY SHOW call now = 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national = rate call.",en,messages_cleaned.csv,scam,"your chance to be on a reality fantasy show call now = 08707509020 just 20p per min ntt ltd, po box 1327 croydon cr9 5wb 0870 is a national = rate call."
I actually did for the first time in a while. I went to bed not too long after i spoke with you. Woke up at 7. How was your night?,en,messages_cleaned.csv,ham,i actually did for the first time in a while. i went to bed not too long after i spoke with you. woke up at 7. how was your night?
See you there!,en,messages_cleaned.csv,ham,see you there!
I dont understand your message.,en,messages_cleaned.csv,ham,i dont understand your message.
Crucify is c not s. You should have told me earlier.,en,messages_cleaned.csv,ham,crucify is c not s. you should have told me earlier.
"Idk. You keep saying that you're not, but since he moved, we keep butting heads over freedom vs. responsibility. And i'm tired. I have so much other shit to deal with that i'm barely keeping myself together once this gets added to it.",en,messages_cleaned.csv,ham,"idk. you keep saying that you're not, but since he moved, we keep butting heads over freedom vs. responsibility. and i'm tired. i have so much other shit to deal with that i'm barely keeping myself together once this gets added to it."
Fuck cedar key and fuck her (come over anyway tho),en,messages_cleaned.csv,ham,fuck cedar key and fuck her (come over anyway tho)
twenty past five he said will this train have been to durham already or not coz i am in a reserved seat,en,messages_cleaned.csv,ham,twenty past five he said will this train have been to durham already or not coz i am in a reserved seat
"Hey Boys. Want hot XXX pics sent direct 2 ur phone? Txt PORN to 69855, 24Hrs free and then just 50p per day. To stop text STOPBCM SF WC1N3XX",en,messages_cleaned.csv,scam,"hey boys. want hot xxx pics sent direct 2 ur phone? txt porn to 69855, 24hrs free and then just 50p per day. to stop text stopbcm sf wc1n3xx"
U still painting ur wall?,en,messages_cleaned.csv,ham,u still painting ur wall?
Printer is cool. I mean groovy. Wine is groovying,en,messages_cleaned.csv,ham,printer is cool. i mean groovy. wine is groovying
Hi Harish's rent has been transfred to ur Acnt.,en,messages_cleaned.csv,ham,hi harish's rent has been transfred to ur acnt.
Anything lor is she coming?,en,messages_cleaned.csv,ham,anything lor is she coming?
Cbe is really good nowadays:)lot of shop and showrooms:)city is shaping good.,en,messages_cleaned.csv,ham,cbe is really good nowadays:)lot of shop and showrooms:)city is shaping good.
Ü still attending da talks?,en,messages_cleaned.csv,ham,ü still attending da talks?
No probs hon! How u doinat the mo?,en,messages_cleaned.csv,ham,no probs hon! how u doinat the mo?
K I'll take care of it,en,messages_cleaned.csv,ham,k i'll take care of it
I take it we didn't have the phone callon Friday. Can we assume we won't have it this year now?,en,messages_cleaned.csv,ham,i take it we didn't have the phone callon friday. can we assume we won't have it this year now?
My battery is low babe,en,messages_cleaned.csv,ham,my battery is low babe
Shuhui has bought ron's present it's a swatch watch...,en,messages_cleaned.csv,ham,shuhui has bought ron's present it's a swatch watch...
"Yeah there's quite a bit left, I'll swing by tomorrow when I get up",en,messages_cleaned.csv,ham,"yeah there's quite a bit left, i'll swing by tomorrow when i get up"
Babe? You said 2 hours and it's been almost 4 ... Is your internet down ?,en,messages_cleaned.csv,ham,babe? you said 2 hours and it's been almost 4 ... is your internet down ?
K I'll be sure to get up before noon and see what's what,en,messages_cleaned.csv,ham,k i'll be sure to get up before noon and see what's what
K...k...yesterday i was in cbe .,en,messages_cleaned.csv,ham,k...k...yesterday i was in cbe .
Went to ganesh dress shop,en,messages_cleaned.csv,ham,went to ganesh dress shop
"pdate_Now - Double mins and 1000 txts on Orange tariffs. Latest Motorola, SonyEricsson & Nokia & Bluetooth FREE! Call MobileUpd8 on 08000839402 or call2optout/!YHL",en,messages_cleaned.csv,scam,"pdate_now - double mins and 1000 txts on orange tariffs. latest motorola, sonyericsson & nokia & bluetooth free! call mobileupd8 on 08000839402 or call2optout/!yhl"
Ü collecting ur laptop then going to configure da settings izzit?,en,messages_cleaned.csv,ham,ü collecting ur laptop then going to configure da settings izzit?
"Aight, I should be there by 8 at the latest, probably closer to 7. Are jay and tyler down or should we just do two trips?",en,messages_cleaned.csv,ham,"aight, i should be there by 8 at the latest, probably closer to 7. are jay and tyler down or should we just do two trips?"
Come aftr  &lt;DECIMAL&gt; ..now i m cleaning the house,en,messages_cleaned.csv,ham,come aftr &lt;decimal&gt; ..now i m cleaning the house
Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send CASH to 86688 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1,en,messages_cleaned.csv,scam,ur cash-balance is currently 500 pounds - to maximize ur cash-in now send cash to 86688 only 150p/msg. cc: 08718720201 po box 114/14 tcr/w1
"Bill, as in: Are there any letters for me. i’m expecting one from orange that isn’t a bill but may still say orange on it.",en,messages_cleaned.csv,ham,"bill, as in: are there any letters for me. i'm expecting one from orange that isn't a bill but may still say orange on it."
Tell me pa. How is pain de.,en,messages_cleaned.csv,ham,tell me pa. how is pain de.
HI DARLIN I HOPE YOU HAD A NICE NIGHT I WISH I HAD COME CANT WAIT TO SEE YOU LOVE FRAN PS I WANT DIRTY ANAL SEX AND I WANT A 10 MAN GANG BANG,en,messages_cleaned.csv,ham,hi darlin i hope you had a nice night i wish i had come cant wait to see you love fran ps i want dirty anal sex and i want a 10 man gang bang
"Ha. You don‘t know either. I did a a clever but simple thing with pears the other day, perfect for christmas.",en,messages_cleaned.csv,ham,"ha. you don't know either. i did a a clever but simple thing with pears the other day, perfect for christmas."
"Helloooo... Wake up..! ""Sweet"" ""morning"" ""welcomes"" ""You"" ""Enjoy"" ""This Day"" ""with full of joy"".. ""GUD MRNG"".",en,messages_cleaned.csv,ham,"helloooo... wake up..! ""sweet"" ""morning"" ""welcomes"" ""you"" ""enjoy"" ""this day"" ""with full of joy"".. ""gud mrng""."
ALRITE,en,messages_cleaned.csv,ham,alrite
Why must we sit around and wait for summer days to celebrate. Such a magical sight when the worlds dressed in white. Oooooh let there be snow.,en,messages_cleaned.csv,ham,why must we sit around and wait for summer days to celebrate. such a magical sight when the worlds dressed in white. oooooh let there be snow.
URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09058094454 from land line. Claim 3030. Valid 12hrs only,en,messages_cleaned.csv,scam,urgent! your mobile number has been awarded with a £2000 prize guaranteed. call 09058094454 from land line. claim 3030. valid 12hrs only
How do you guys go to see movies on your side.,en,messages_cleaned.csv,ham,how do you guys go to see movies on your side.
You didn't have to tell me that...now i'm thinking. Plus he's going to stop all your runs,en,messages_cleaned.csv,ham,you didn't have to tell me that...now i'm thinking. plus he's going to stop all your runs
Kindly send some one to our flat before  &lt;DECIMAL&gt;  today.,en,messages_cleaned.csv,ham,kindly send some one to our flat before &lt;decimal&gt; today.
Sorry! U can not unsubscribe yet. THE MOB offer package has a min term of 54 weeks> pls resubmit request after expiry. Reply THEMOB HELP 4 more info,en,messages_cleaned.csv,scam,sorry! u can not unsubscribe yet. the mob offer package has a min term of 54 weeks> pls resubmit request after expiry. reply themob help 4 more info
Nothing lor... A bit bored too... Then y dun u go home early 2 sleep today...,en,messages_cleaned.csv,ham,nothing lor... a bit bored too... then y dun u go home early 2 sleep today...
What time should I tell my friend to be around?,en,messages_cleaned.csv,ham,what time should i tell my friend to be around?
Yes. that will be fine. Love you. Be safe.,en,messages_cleaned.csv,ham,yes. that will be fine. love you. be safe.
Thanks chikku..:-) gud nyt:-*,en,messages_cleaned.csv,ham,thanks chikku..:-) gud nyt:-*
Is xy in ur car when u picking me up?,en,messages_cleaned.csv,ham,is xy in ur car when u picking me up?
"Thanx 4 the time weve spent 2geva, its bin mint! Ur my Baby and all I want is u!xxxx",en,messages_cleaned.csv,ham,"thanx 4 the time weve spent 2geva, its bin mint! ur my baby and all i want is u!xxxx"
"Yo, any way we could pick something up tonight?",en,messages_cleaned.csv,ham,"yo, any way we could pick something up tonight?"
I've not sent it. He can send me.,en,messages_cleaned.csv,ham,i've not sent it. he can send me.
Fine am simply sitting.,en,messages_cleaned.csv,ham,fine am simply sitting.
Thts god's gift for birds as humans hav some natural gift frm god..,en,messages_cleaned.csv,ham,thts god's gift for birds as humans hav some natural gift frm god..
Are you coming to day for class.,en,messages_cleaned.csv,ham,are you coming to day for class.
Im done. Just studyn in library,en,messages_cleaned.csv,ham,im done. just studyn in library
Ok... U enjoy ur shows...,en,messages_cleaned.csv,ham,ok... u enjoy ur shows...
Anything...,en,messages_cleaned.csv,ham,anything...
Where wuld I be without my baby? The thought alone mite break me and I dont wanna go crazy but everyboy needs his lady xxxxxxxx,en,messages_cleaned.csv,ham,where wuld i be without my baby? the thought alone mite break me and i dont wanna go crazy but everyboy needs his lady xxxxxxxx
Wat's my dear doing? Sleeping ah?,en,messages_cleaned.csv,ham,wat's my dear doing? sleeping ah?
Hi' Test on  &lt;#&gt; rd ....,en,messages_cleaned.csv,ham,hi' test on &lt;#&gt; rd ....
Only 2% students solved this CAT question in 'xam... 5+3+2= &lt;#&gt;  9+2+4= &lt;#&gt;  8+6+3= &lt;#&gt;  then 7+2+5=????? Tell me the answer if u r brilliant...1thing.i got d answr.,en,messages_cleaned.csv,ham,only 2% students solved this cat question in 'xam... 5+3+2= &lt;#&gt; 9+2+4= &lt;#&gt; 8+6+3= &lt;#&gt; then 7+2+5=????? tell me the answer if u r brilliant...1thing.i got d answr.
Yo do you know anyone  &lt;#&gt;  or otherwise able to buy liquor? Our guy flaked and right now if we don't get a hold of somebody its just 4 loko all night,en,messages_cleaned.csv,ham,yo do you know anyone &lt;#&gt; or otherwise able to buy liquor? our guy flaked and right now if we don't get a hold of somebody its just 4 loko all night
Yup n her fren lor. I'm meeting my fren at 730.,en,messages_cleaned.csv,ham,yup n her fren lor. i'm meeting my fren at 730.
"Yeah, we got one lined up for us",en,messages_cleaned.csv,ham,"yeah, we got one lined up for us"
"And stop wondering ""wow is she ever going to stop tm'ing me ?!"" because I will tm you whenever I want because you are MINE ... *laughs*",en,messages_cleaned.csv,ham,"and stop wondering ""wow is she ever going to stop tm'ing me ?!"" because i will tm you whenever i want because you are mine ... *laughs*"
Lol yep did that yesterday. Already got my fireplace. Now its just another icon sitting there for me.,en,messages_cleaned.csv,ham,lol yep did that yesterday. already got my fireplace. now its just another icon sitting there for me.
Hey i've booked the pilates and yoga lesson already... Haha,en,messages_cleaned.csv,ham,hey i've booked the pilates and yoga lesson already... haha
Are you ok. What happen to behave like this,en,messages_cleaned.csv,ham,are you ok. what happen to behave like this
You have 1 new message. Please call 08712400200.,en,messages_cleaned.csv,scam,you have 1 new message. please call 08712400200.
My supervisor find 4 me one lor i thk his students. I havent ask her yet. Tell u aft i ask her.,en,messages_cleaned.csv,ham,my supervisor find 4 me one lor i thk his students. i havent ask her yet. tell u aft i ask her.
"Hello. No news on job, they are making me wait a fifth week! Yeah im up for some woozles and weasels... In exeter still, but be home about 3.",en,messages_cleaned.csv,ham,"hello. no news on job, they are making me wait a fifth week! yeah im up for some woozles and weasels... in exeter still, but be home about 3."
We currently have a message awaiting your collection. To collect your message just call 08718723815.,en,messages_cleaned.csv,scam,we currently have a message awaiting your collection. to collect your message just call 08718723815.
"Hey babe, sorry i didn't get sooner. Gary can come and fix it cause he thinks he knows what it is but he doesn't go as far a Ptbo and he says it will cost  &lt;#&gt;  bucks. I don't know if it might be cheaper to find someone there ? We don't have any second hand machines at all right now, let me know what you want to do babe",en,messages_cleaned.csv,ham,"hey babe, sorry i didn't get sooner. gary can come and fix it cause he thinks he knows what it is but he doesn't go as far a ptbo and he says it will cost &lt;#&gt; bucks. i don't know if it might be cheaper to find someone there ? we don't have any second hand machines at all right now, let me know what you want to do babe"
make that 3! 4 fucks sake?! x,en,messages_cleaned.csv,ham,make that 3! 4 fucks sake?! x
Leave it. U will always be ignorant.,en,messages_cleaned.csv,ham,leave it. u will always be ignorant.
Nope but i'll b going 2 sch on fri quite early lor cos mys sis got paper in da morn :-),en,messages_cleaned.csv,ham,nope but i'll b going 2 sch on fri quite early lor cos mys sis got paper in da morn :-)
at bruce b downs &amp; fletcher now,en,messages_cleaned.csv,ham,at bruce b downs &amp; fletcher now
Where are you ? You said you would be here when I woke ... :-(,en,messages_cleaned.csv,ham,where are you ? you said you would be here when i woke ... :-(
Hey now am free you can call me.,en,messages_cleaned.csv,ham,hey now am free you can call me.
Tell me whos this pls:-),en,messages_cleaned.csv,ham,tell me whos this pls:-)
"URGENT! Your mobile was awarded a £1,500 Bonus Caller Prize on 27/6/03. Our final attempt 2 contact U! Call 08714714011",en,messages_cleaned.csv,scam,"urgent! your mobile was awarded a £1,500 bonus caller prize on 27/6/03. our final attempt 2 contact u! call 08714714011"
"Think i might have to give it a miss. Am teaching til twelve, then have lecture at two. Damn this working thing.",en,messages_cleaned.csv,ham,"think i might have to give it a miss. am teaching til twelve, then have lecture at two. damn this working thing."
Id have to check but there's only like 1 bowls worth left,en,messages_cleaned.csv,ham,id have to check but there's only like 1 bowls worth left
Yes there were many sweets,en,messages_cleaned.csv,ham,yes there were many sweets
I would but I'm still cozy. And exhausted from last night.nobody went to school or work. Everything is closed.,en,messages_cleaned.csv,ham,i would but i'm still cozy. and exhausted from last night.nobody went to school or work. everything is closed.
Buzzzz! *grins* Did I buzz your ass? Buzz your chest ? Buzz your cock ? Where do you keep your phone ? Is the vibrator on ? Did you feel it shake ?,en,messages_cleaned.csv,ham,buzzzz! *grins* did i buzz your ass? buzz your chest ? buzz your cock ? where do you keep your phone ? is the vibrator on ? did you feel it shake ?
Sir send to group mail check it.,en,messages_cleaned.csv,ham,sir send to group mail check it.
I'm doing da intro covers energy trends n pros n cons... Brief description of nuclear fusion n oso brief history of iter n jet got abt 7 n half pages..,en,messages_cleaned.csv,ham,i'm doing da intro covers energy trends n pros n cons... brief description of nuclear fusion n oso brief history of iter n jet got abt 7 n half pages..
NONE!NOWHERE IKNO DOESDISCOUNT!SHITINNIT,en,messages_cleaned.csv,ham,none!nowhere ikno doesdiscount!shitinnit
You dont know you jabo me abi.,en,messages_cleaned.csv,ham,you dont know you jabo me abi.
"Do you ever notice that when you're driving, anyone going slower than you is an idiot and everyone driving faster than you is a maniac?",en,messages_cleaned.csv,scam,"do you ever notice that when you're driving, anyone going slower than you is an idiot and everyone driving faster than you is a maniac?"
Not yet had..ya sapna aunty manege y'day hogidhe..chinnu full weak and swalpa black agidhane..,en,messages_cleaned.csv,ham,not yet had..ya sapna aunty manege y'day hogidhe..chinnu full weak and swalpa black agidhane..
"Are you being good, baby? :)",en,messages_cleaned.csv,ham,"are you being good, baby? :)"
"Mostly sports type..lyk footbl,crckt..",en,messages_cleaned.csv,ham,"mostly sports type..lyk footbl,crckt.."
Ma head dey swell oh. Thanks for making my day,en,messages_cleaned.csv,ham,ma head dey swell oh. thanks for making my day
U should make a fb list,en,messages_cleaned.csv,ham,u should make a fb list
Sary just need Tim in the bollox &it hurt him a lot so he tol me!,en,messages_cleaned.csv,ham,sary just need tim in the bollox &it hurt him a lot so he tol me!
Happy New Year Princess!,en,messages_cleaned.csv,ham,happy new year princess!
"I'll text carlos and let you know, hang on",en,messages_cleaned.csv,ham,"i'll text carlos and let you know, hang on"
"Don't worry, * is easy once have ingredients!",en,messages_cleaned.csv,ham,"don't worry, * is easy once have ingredients!"
I love u 2 my little pocy bell I am sorry but I love u,en,messages_cleaned.csv,ham,i love u 2 my little pocy bell i am sorry but i love u
"Ok omw now, you at castor?",en,messages_cleaned.csv,ham,"ok omw now, you at castor?"
Yar lor... Keep raining non stop... Or u wan 2 go elsewhere?,en,messages_cleaned.csv,ham,yar lor... keep raining non stop... or u wan 2 go elsewhere?
"Xmas Offer! Latest Motorola, SonyEricsson & Nokia & FREE Bluetooth or DVD! Double Mins & 1000 Txt on Orange. Call MobileUpd8 on 08000839402 or call2optout/4QF2",en,messages_cleaned.csv,scam,"xmas offer! latest motorola, sonyericsson & nokia & free bluetooth or dvd! double mins & 1000 txt on orange. call mobileupd8 on 08000839402 or call2optout/4qf2"
What u mean u almost done? Done wif sleeping? But i tot u going to take a nap.. Yup i send her liao so i'm picking her up at ard 4 smth lor..,en,messages_cleaned.csv,ham,what u mean u almost done? done wif sleeping? but i tot u going to take a nap.. yup i send her liao so i'm picking her up at ard 4 smth lor..
"Tonight? Yeah, I'd be down for that",en,messages_cleaned.csv,ham,"tonight? yeah, i'd be down for that"
What should i eat fo lunch senor,en,messages_cleaned.csv,ham,what should i eat fo lunch senor
"He said that he had a right giggle when he saw u again! You would possibly be the first person2die from NVQ, but think how much you could for!",en,messages_cleaned.csv,ham,"he said that he had a right giggle when he saw u again! you would possibly be the first person2die from nvq, but think how much you could for!"
No break time one... How... I come out n get my stuff fr ü?,en,messages_cleaned.csv,ham,no break time one... how... i come out n get my stuff fr ü?
Reply to win £100 weekly! What professional sport does Tiger Woods play? Send STOP to 87239 to end service,en,messages_cleaned.csv,scam,reply to win £100 weekly! what professional sport does tiger woods play? send stop to 87239 to end service
"I'm there and I can see you, but you can't see me ? Maybe you should reboot ym ? I seen the buzz",en,messages_cleaned.csv,ham,"i'm there and i can see you, but you can't see me ? maybe you should reboot ym ? i seen the buzz"
Do you still have the grinder?,en,messages_cleaned.csv,ham,do you still have the grinder?
No 1 POLYPHONIC tone 4 ur mob every week! Just txt PT2 to 87575. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info,en,messages_cleaned.csv,scam,no 1 polyphonic tone 4 ur mob every week! just txt pt2 to 87575. 1st tone free ! so get txtin now and tell ur friends. 150p/tone. 16 reply hl 4info
K.i did't see you.:)k:)where are you now?,en,messages_cleaned.csv,ham,k.i did't see you.:)k:)where are you now?
So i'm doing a list of buyers.,en,messages_cleaned.csv,ham,so i'm doing a list of buyers.
"No idea, I guess we'll work that out an hour after we're supposed to leave since as usual nobody has any interest in figuring shit out before the last second",en,messages_cleaned.csv,ham,"no idea, i guess we'll work that out an hour after we're supposed to leave since as usual nobody has any interest in figuring shit out before the last second"
Mm not entirely sure i understood that text but hey. Ho. Which weekend?,en,messages_cleaned.csv,ham,mm not entirely sure i understood that text but hey. ho. which weekend?
They released vday shirts and when u put it on it makes your bottom half naked instead of those white underwear.,en,messages_cleaned.csv,ham,they released vday shirts and when u put it on it makes your bottom half naked instead of those white underwear.
Don know..he is watching film in computer..,en,messages_cleaned.csv,ham,don know..he is watching film in computer..
No b4 Thursday,en,messages_cleaned.csv,ham,no b4 thursday
"Oh, then your phone phoned me but it disconnected",en,messages_cleaned.csv,ham,"oh, then your phone phoned me but it disconnected"
Id onluy matters when getting on from offcampus,en,messages_cleaned.csv,ham,id onluy matters when getting on from offcampus
This message is free. Welcome to the new & improved Sex & Dogging club! To unsubscribe from this service reply STOP. msgs@150p 18+only,en,messages_cleaned.csv,scam,this message is free. welcome to the new & improved sex & dogging club! to unsubscribe from this service reply stop. msgs@150p 18+only
"Excellent, I'll see what riley's plans are",en,messages_cleaned.csv,ham,"excellent, i'll see what riley's plans are"
Ew are you one of them?,en,messages_cleaned.csv,ham,ew are you one of them?
Also hi wesley how've you been,en,messages_cleaned.csv,ham,also hi wesley how've you been
Ah you see. You have to be in the lingo. I will let you know wot on earth it is when has finished making it!,en,messages_cleaned.csv,ham,ah you see. you have to be in the lingo. i will let you know wot on earth it is when has finished making it!
Update_Now - 12Mths Half Price Orange line rental: 400mins...Call MobileUpd8 on 08000839402 or call2optout=J5Q,en,messages_cleaned.csv,scam,update_now - 12mths half price orange line rental: 400mins...call mobileupd8 on 08000839402 or call2optout=j5q
Imagine Life WITHOUT ME... see.. How fast u are searching me?Don't worry.. l'm always there To disturb U.. Goodnoon..:),en,messages_cleaned.csv,ham,imagine life without me... see.. how fast u are searching me?don't worry.. l'm always there to disturb u.. goodnoon..:)
"Hm good morning, headache anyone? :-)",en,messages_cleaned.csv,ham,"hm good morning, headache anyone? :-)"
Yeah no probs - last night is obviously catching up with you... Speak soon,en,messages_cleaned.csv,ham,yeah no probs - last night is obviously catching up with you... speak soon
FREE UNLIMITED HARDCORE PORN direct 2 your mobile Txt PORN to 69200 & get FREE access for 24 hrs then chrgd@50p per day txt Stop 2exit. This msg is free,en,messages_cleaned.csv,scam,free unlimited hardcore porn direct 2 your mobile txt porn to 69200 & get free access for 24 hrs then chrgd@50p per day txt stop 2exit. this msg is free
I might go 2 sch. Yar at e salon now v boring.,en,messages_cleaned.csv,ham,i might go 2 sch. yar at e salon now v boring.
&lt;#&gt;  mins but i had to stop somewhere first.,en,messages_cleaned.csv,ham,&lt;#&gt; mins but i had to stop somewhere first.
"&lt;#&gt;  is fast approaching. So, Wish u a very Happy New Year Happy Sankranti Happy republic day Happy Valentines Day Happy Shivratri Happy Ugadi Happy Fools day Happy May Day Happy Independence Day, Happy Friendship,Mother,Father,Teachers,Childrens Day, &amp; HAPPY BIRTHDAY 4 U. Happy Ganesh festival Happy Dasara Happy Diwali Happy Christmas  &lt;#&gt;  Good Mornings Afternoons, Evenings Nights. RememberI AM the first to WISHING U ALL THESE...your's Raj",en,messages_cleaned.csv,ham,"&lt;#&gt; is fast approaching. so, wish u a very happy new year happy sankranti happy republic day happy valentines day happy shivratri happy ugadi happy fools day happy may day happy independence day, happy friendship,mother,father,teachers,childrens day, &amp; happy birthday 4 u. happy ganesh festival happy dasara happy diwali happy christmas &lt;#&gt; good mornings afternoons, evenings nights. rememberi am the first to wishing u all these...your's raj"
One of the joys in lifeis waking up each daywith thoughts that somewhereSomeone cares enough tosend a warm morning greeting.. -,en,messages_cleaned.csv,ham,one of the joys in lifeis waking up each daywith thoughts that somewheresomeone cares enough tosend a warm morning greeting.. -
I didn't get the second half of that message,en,messages_cleaned.csv,ham,i didn't get the second half of that message
Wat time do u wan 2 meet me later?,en,messages_cleaned.csv,ham,wat time do u wan 2 meet me later?
I thank you so much for all you do with selflessness. I love you plenty.,en,messages_cleaned.csv,ham,i thank you so much for all you do with selflessness. i love you plenty.
Am in film ill call you later.,en,messages_cleaned.csv,ham,am in film ill call you later.
How dare you change my ring,en,messages_cleaned.csv,ham,how dare you change my ring
You are a very very very very bad girl. Or lady.,en,messages_cleaned.csv,ham,you are a very very very very bad girl. or lady.
I love ya too but try and budget your money better babe. Gary would freak on me if he knew,en,messages_cleaned.csv,ham,i love ya too but try and budget your money better babe. gary would freak on me if he knew
"What part of ""don't initiate"" don't you understand",en,messages_cleaned.csv,ham,"what part of ""don't initiate"" don't you understand"
