text,risk_label,intent_label,tags,language,source,clean_text
Balansingiz: 4500.50 so'm,SAFE,INFO,bank,uz,seed,balansingiz: 4500.50 so m
"Thk shld b can... Ya, i wana go 4 lessons... Haha, can go for one whole stretch...",SAFE,UNKNOWN,,en,sms,thk shld b can... ya i wana go 4 lessons... haha can go for one whole stretch...
Your 2004 account for 07XXXXXXXXX shows 786 unredeemed points. To claim call 08719181259 Identifier code: XXXXX Expires 26.03.05,SUSPICIOUS,UNKNOWN,,en,sms,your 2004 account for 07xxxxxxxxx shows 786 unredeemed points. to claim call 08719181259 identifier code : xxxxx expires 26.03.05
"Aight, can you text me the address?",SAFE,UNKNOWN,,en,sms,aight can you text me the address
Hisobingizdan 50000 so'm yechib olindi (Kod: 879). Agar bu siz bo'lmasangiz darhol tasdiqlang: bit.ly/refund-uz/27,SUSPICIOUS,UNKNOWN,,uz,sms,hisobingizdan 50000 so m yechib olindi kod : 879 . agar bu siz bo lmasangiz darhol tasdiqlang: bit.ly/refund uz/27
Pls i wont belive god.not only jesus.,SAFE,UNKNOWN,,en,sms,pls i wont belive god.not only jesus.
I like dis sweater fr mango but no more my size already so irritating.,SAFE,UNKNOWN,,en,sms,i like dis sweater fr mango but no more my size already so irritating.
No dear i do have free messages without any recharge. Hi hi hi,SAFE,UNKNOWN,,en,sms,no dear i do have free messages without any recharge. hi hi hi
"Win the newest “Harry Potter and the Order of the Phoenix (Book 5) reply HARRY, answer 5 questions - chance to be the first among readers!",SUSPICIOUS,UNKNOWN,,en,sms,win the newest harry potter and the order of the phoenix book 5 reply harry answer 5 questions chance to be the first among readers
"Sizga 3,500,000 so'm davlat subsidiyasi ajratildi (Status: 1). Arizani tasdiqlash uchun kirish: http://subsidiya-uz.com/1",SUSPICIOUS,UNKNOWN,,uz,sms,sizga 3 500 000 so m davlat subsidiyasi ajratildi status: 1 . arizani tasdiqlash uchun kirish: http://subsidiya uz.com/1
"Davlat tomonidan 3490,000 so'm kompensatsiya ajratildi. Havola orqali tekshiring: https://click-auth.uz/code=1920252",SUSPICIOUS,UNKNOWN,,en,telegram,davlat tomonidan 3490 000 so m kompensatsiya ajratildi. havola orqali tekshiring: https://click auth.uz/ code 1920252
todays vodafone numbers ending with 0089(my last four digits) are selected to received a £350 award. If your number matches please call 09063442151 to claim your £350 award,SUSPICIOUS,UNKNOWN,,en,sms,todays vodafone numbers ending with 0089 my last four digits are selected to received a 350 award. if your number matches please call 09063442151 to claim your 350 award
Оплата заказа №2790 не прошла. Повторите: http://click-safety.uz/379787 ),SUSPICIOUS,UNKNOWN,,ru,telegram,оплата заказа 2790 не прошла. повторите: http://click safety.uz/379787
Just sing HU. I think its also important to find someone female that know the place well preferably a citizen that is also smart to help you navigate through. Even things like choosing a phone plan require guidance. When in doubt ask especially girls.,SAFE,UNKNOWN,,en,sms,just sing hu. i think its also important to find someone female that know the place well preferably a citizen that is also smart to help you navigate through. even things like choosing a phone plan require guidance. when in doubt ask especially girls.
"Hi, the SEXYCHAT girls are waiting for you to text them. Text now for a great night chatting. send STOP to stop this service",SUSPICIOUS,REQUEST,,en,sms,hi the sexychat girls are waiting for you to text them. text now for a great night chatting. send stop to stop this service
"For ur chance to win a £250 wkly shopping spree TXT: SHOP to 80878. T's&C's www.txt-2-shop.com custcare 08715705022, 1x150p/wk",SUSPICIOUS,UNKNOWN,,en,sms,for ur chance to win a 250 wkly shopping spree txt: shop to 80878. t s c s www.txt 2 shop.com custcare 08715705022 1x150p/wk
Oh god i am happy to see your message after 3 days,SAFE,UNKNOWN,,en,sms,oh god i am happy to see your message after 3 days
"Tabriklaymiz siz 180,000 so'm yutib oldingiz. Pulni olish uchun havolaga kiring: http://18plus-video.apk/q=8934103",SUSPICIOUS,UNKNOWN,,en,sms,tabriklaymiz siz 180 000 so m yutib oldingiz. pulni olish uchun havolaga kiring: http://18plus video .apk /q 8934103
"Sizning hisobingizdan 500,000 so'm yechib olindi (Ref: 3567). Bekor qilish uchun quyidagi link orqali tasdiqlang: http://tolov-bekor.uz/14",SUSPICIOUS,UNKNOWN,,uz,sms,sizning hisobingizdan 500 000 so m yechib olindi ref: 3567 . bekor qilish uchun quyidagi link orqali tasdiqlang: http://tolov bekor.uz/14
She just broke down a list of reasons why nobody's in town and I can't tell if she's being sarcastic or just faggy,SAFE,UNKNOWN,,en,sms,she just broke down a list of reasons why nobody s in town and i can t tell if she s being sarcastic or just faggy
Shu botga kirsangiz kim sizni nomerizni qanaqa nom bilan saqlaganini ko'rasiz!,SUSPICIOUS,UNKNOWN,,en,telegram,shu botga kirsangiz kim sizni nomerizni qanaqa nom bilan saqlaganini ko rasiz
I accidentally deleted the message. Resend please.,SAFE,UNKNOWN,,en,sms,i accidentally deleted the message. resend please.
Dont let studying stress you out. L8r.,SAFE,UNKNOWN,,en,sms,dont let studying stress you out. l8r.
Uyga qaytayotganda tuxum olib kel.!,SAFE,UNKNOWN,,en,sms,uyga qaytayotganda tuxum olib kel.
Die... Now i have e toot fringe again...,SAFE,UNKNOWN,,en,sms,die... now i have e toot fringe again...
Keshbek 50%! Batafsil: http://cashback-uz.click,SUSPICIOUS,UNKNOWN,"link,prize_bait",uz,seed,keshbek 50 batafsil: http://cashback uz.click
Apelsin to'lovi amalga oshmadi. Hisobni tasdiqlash uchun kirish talab qilinadi: http://paynet-verify.com,SUSPICIOUS,UNKNOWN,,uz,sms,apelsin to lovi amalga oshmadi. hisobni tasdiqlash uchun kirish talab qilinadi: http://paynet verify.com
How are you. Wish you a great semester,SAFE,UNKNOWN,,en,sms,how are you. wish you a great semester
Kent vale lor... ÃÃ wait 4 me there ar?,SAFE,UNKNOWN,,en,sms,kent vale lor... ã ã wait 4 me there ar
"I do know what u mean,  is the king of not havin credit! I'm goin2bed now. Night night sweet! Only1more sleep!",SAFE,UNKNOWN,,en,sms,i do know what u mean is the king of not havin credit i m goin2bed now. night night sweet only1more sleep
"Under the sea, there lays a rock. In the rock, there is an envelope. In the envelope, there is a paper. On the paper, there are 3 words... '",SAFE,UNKNOWN,,en,sms,under the sea there lays a rock. in the rock there is an envelope. in the envelope there is a paper. on the paper there are 3 words...
Watching tv lor... Y she so funny we bluff her 4 wat. Izzit because she thk it's impossible between us?,SAFE,UNKNOWN,,en,sms,watching tv lor... y she so funny we bluff her 4 wat. izzit because she thk it s impossible between us
PISS IS TALKING IS SOMEONE THAT REALISE U THAT POINT THIS AT IS IT.(NOW READ IT BACKWARDS),SAFE,UNKNOWN,,en,sms,piss is talking is someone that realise u that point this at is it. now read it backwards
Call Germany for only 1 pence per minute! Call from a fixed line via access number 0844 861 85 85. No prepayment. Direct access!,SUSPICIOUS,UNKNOWN,,en,sms,call germany for only 1 pence per minute call from a fixed line via access number 0844 861 85 85. no prepayment. direct access
Pls send me your address sir.,SAFE,UNKNOWN,,en,sms,pls send me your address sir.
Diqqat! Bank kartangiz xavfsizlik sababli vaqtincha bloklandi (Kod: 787). Tasdiqlash uchun havolaga kiring: http://banck-uz.com?id=26,SUSPICIOUS,UNKNOWN,,uz,sms,diqqat bank karta ngiz xavfsizlik sababli vaqtincha bloklandi kod : 787 . tasdiqlash uchun havolaga kiring: http://banck uz.com id 26
"Someone has contacted our dating service and entered your phone becausethey fancy you! To find out who it is call from a landline 09058098002. PoBox1, W14RG 150p",SUSPICIOUS,REQUEST,,en,sms,someone has contacted our dating service and entered your phone becausethey fancy you to find out who it is call from a landline 09058098002. pobox1 w14rg 150p
Hey leave it. not a big deal:-) take care.,SAFE,UNKNOWN,,en,sms,hey leave it. not a big deal: take care.
Sizga yangi transfer keldi 444 000. Qabul qiling http://pay-check.net/11918...,SUSPICIOUS,UNKNOWN,,en,telegram,sizga yangi transfer keldi 444 000. qabul qiling http://pay check.net/11918...
Ertaga soat obid da kutaman. OK,SAFE,UNKNOWN,,en,sms,ertaga soat obid da kutaman. ok
I think i am disturbing her da,SAFE,UNKNOWN,,en,sms,i think i am disturbing her da
Госуслуги: Вам начислена выплата 103 000. https://bit.ly/claim-300011 ),SUSPICIOUS,UNKNOWN,,ru,sms,госуслуги: вам начислена выплата 103 000. https://bit.ly/claim 300011
Sizga 357 000 som perevod keldi. Podtverdite po ssilke: https://bit.ly/claim-993086.,SUSPICIOUS,UNKNOWN,,en,sms,sizga 357 000 som perevod keldi. podtverdite po ssilke: https://bit.ly/claim 993086.
22 days to kick off! For Euro2004 U will be kept up to date with the latest news and results daily. To be removed send GET TXT STOP to 83222,SUSPICIOUS,REQUEST,,en,sms,22 days to kick off for euro2004 u will be kept up to date with the latest news and results daily. to be removed send get txt stop to 83222
Hisobingizdan 862 000 som spisanie. Agar bu siz bo'lmasangiz cancel qiling: https://bit.ly/claim-259968 ?,SUSPICIOUS,UNKNOWN,,en,telegram,hisobingizdan 862 000 som spisanie. agar bu siz bo lmasangiz cancel qiling: https://bit.ly/claim 259968
Sure but since my parents will be working on Tuesday I don't really need a cover story,SAFE,UNKNOWN,,en,sms,sure but since my parents will be working on tuesday i don t really need a cover story
"Salom, ishlar yaxshimi?",SAFE,UNKNOWN,,uz,seed,salom ishlar yaxshimi
Kodi: 4444.,SAFE,INFO,otp,uz,seed,kod i: 4444.
"This is the 2nd time we have tried 2 contact u. U have won the £750 Pound prize. 2 claim is easy, call 087187272008 NOW1! Only 10p per minute. BT-national-rate.",SUSPICIOUS,UNKNOWN,prize_bait,en,sms,this is the 2nd time we have tried 2 contact u. u have won the 750 pound prize. 2 claim is easy call 087187272008 now1 only 10p per minute. bt national rate.
"URGENT! Your Mobile No. was awarded £2000 Bonus Caller Prize on 5/9/03 This is our final try to contact U! Call from Landline 09064019788 BOX42WR29C, 150PPM",SUSPICIOUS,UNKNOWN,prize_bait,uz,sms,urgent your mobile no. was awarded 2000 bonus caller prize on 5/9/03 this is our final try to contact u call from landline 09064019788 box42wr29c 150ppm
"Evening * v good if somewhat event laden. Will fill you in, don't you worry … Head * ok but throat * wrecked. See you at six then!",SAFE,UNKNOWN,,en,sms,evening v good if somewhat event laden. will fill you in don t you worry head ok but throat wrecked. see you at six then
Ummmmmaah Many many happy returns of d day my dear sweet heart.. HAPPY BIRTHDAY dear,SAFE,UNKNOWN,,en,sms,ummmmmaah many many happy returns of d day my dear sweet heart.. happy birthday dear
"SIX chances to win CASH! From 100 to 20,000 pounds txt> CSH11 and send to 87575. Cost 150p/day, 6days, 16+ TsandCs apply Reply HL 4 info",SUSPICIOUS,REQUEST,,en,sms,six chances to win cash from 100 to 20 000 pounds txt csh11 and send to 87575. cost 150p/day 6days 16 tsandcs apply reply hl 4 info
Bugungi majlis tushdan keyin ga surildi.?,SAFE,UNKNOWN,,en,telegram,bugungi majlis tushdan keyin ga surildi.
"Davlat tomonidan 3190,000 so'm kompensatsiya ajratildi. Havola orqali tekshiring: https://uz-yutuq.com/p=4691912",SUSPICIOUS,UNKNOWN,,en,telegram,davlat tomonidan 3190 000 so m kompensatsiya ajratildi. havola orqali tekshiring: https://uz yutuq.com/p 4691912
Do you hide anythiing or keeping distance from me,SAFE,UNKNOWN,,en,sms,do you hide anythiing or keeping distance from me
FreeMsg Today's the day if you are ready! I'm horny & live in your town. I love sex fun & games! Netcollex Ltd 08700621170150p per msg reply Stop to end,SUSPICIOUS,UNKNOWN,,en,sms,freemsg today s the day if you are ready i m horny live in your town. i love sex fun games netcollex ltd 08700621170150p per msg reply stop to end
Lol I have to take it. member how I said my aunt flow didn't visit for 6 months? It's cause I developed ovarian cysts. Bc is the only way to shrink them.,SAFE,UNKNOWN,,en,sms,lol i have to take it. member how i said my aunt flow didn t visit for 6 months it s cause i developed ovarian cysts. bc is the only way to shrink them.
Инвестиции в газ! Доход от 406 000 в неделю: http://click-safety.uz/973538!!,SUSPICIOUS,UNKNOWN,,ru,telegram,инвестиции в газ доход от 406 000 в неделю: http://click safety.uz/973538 multi_excl
Списание 370 000 прошло успешно. Отменить: http://pay-check.net/249103 (,SUSPICIOUS,UNKNOWN,,ru,telegram,списание 370 000 прошло успешно. отменить: http://pay check.net/249103
Bugungi majlis 8:15 ga surildi. tezroq,SAFE,UNKNOWN,,en,telegram,bugungi majlis 8:15 ga surildi. tezroq
Ertaga dars 9:00 da boshlanadi. (,SAFE,UNKNOWN,,en,sms,ertaga dars 9:00 da boshlanadi.
You are a winner you have been specially selected to receive £1000 cash or a £2000 award. Speak to a live operator to claim call 087123002209am-7pm. Cost 10p,SUSPICIOUS,UNKNOWN,prize_bait,en,sms,you are a winner you have been specially selected to receive 1000 cash or a 2000 award. speak to a live operator to claim call 087123002209am 7pm. cost 10p
"awesome, how do I deal with the gate? Charles told me last night but, uh, yeah",SAFE,UNKNOWN,,en,sms,awesome how do i deal with the gate charles told me last night but uh yeah
DavlatXizmatlari: Xavfsizlik tizimi yangilandi. Profilingizni himoyalash uchun qayta verifikatsiyadan o'ting: http://payme-error.com/verify/21,SUSPICIOUS,UNKNOWN,,en,sms,davlatxizmatlari: xavfsizlik tizimi yangilandi. profilingizni himoyalash uchun qayta verifikatsiyadan o ting: http://payme error.com/verify/21
"Tabriklaymiz siz 4420,000 so'm yutib oldingiz. Pulni olish uchun havolaga kiring: http://bonus-uz.com/id/6284334",SUSPICIOUS,UNKNOWN,,en,telegram,tabriklaymiz siz 4420 000 so m yutib oldingiz. pulni olish uchun havolaga kiring: http://bonus uz.com/id/6284334
Aksiya! 10 GB bepul internet. Faollashtirish uchun: beeline-net10.uz,SUSPICIOUS,UNKNOWN,,en,sms,aksiya 10 gb bepul internet. faollashtirish uchun: beeline net10.uz
I'm hungry buy smth home...,SAFE,UNKNOWN,,en,sms,i m hungry buy smth home...
To'lov muvaffaqiyatli amalga oshirildi. Miqdor: 8172093 so'm. Rahmat!,SAFE,INFO,hard_negative,mixed,,to lov muvaffaqiyatli amalga oshirildi. miqdor: 8172093 so m. rahmat
Summers finally here! Fancy a chat or flirt with sexy singles in yr area? To get MATCHED up just reply SUMMER now. Free 2 Join. OptOut txt STOP Help08714742804,SUSPICIOUS,UNKNOWN,,en,sms,summers finally here fancy a chat or flirt with sexy singles in yr area to get matched up just reply summer now. free 2 join. optout txt stop help08714742804
"You have won ?1,000 cash or a ?2,000 prize! To claim, call09050000327. T&C: RSTM, SW7 3SS. 150ppm",SUSPICIOUS,UNKNOWN,prize_bait,en,sms,you have won 1 000 cash or a 2 000 prize to claim call09050000327. t c: rstm sw7 3ss. 150ppm
Dad says hurry the hell up,SAFE,UNKNOWN,,en,sms,dad says hurry the hell up
I liked your new house,SAFE,UNKNOWN,,en,sms,i liked your new house
"Aight, sounds good. When do you want me to come down?",SAFE,UNKNOWN,,en,sms,aight sounds good. when do you want me to come down
Hisobingizdan 514 000 som spisanie. Agar bu siz bo'lmasangiz cancel qiling: https://t.me/prize_bot/824406 👍,SUSPICIOUS,UNKNOWN,,en,sms,hisobingizdan 514 000 som spisanie. agar bu siz bo lmasangiz cancel qiling: https://t.me/prize_bot/824406
Thanks 4 your continued support Your question this week will enter u in2 our draw 4 £100 cash. Name the NEW US President? txt ans to 80082,SUSPICIOUS,REQUEST,,en,sms,thanks 4 your continued support your question this week will enter u in2 our draw 4 100 cash. name the new us president txt ans to 80082
Big brother‘s really scraped the barrel with this shower of social misfits,SAFE,UNKNOWN,,en,sms,big brother s really scraped the barrel with this shower of social misfits
Just forced myself to eat a slice. I'm really not hungry tho. This sucks. Mark is getting worried. He knows I'm sick when I turn down pizza. Lol,SAFE,UNKNOWN,,en,sms,just forced myself to eat a slice. i m really not hungry tho. this sucks. mark is getting worried. he knows i m sick when i turn down pizza. lol
"This is the 2nd attempt to contract U, you have won this weeks top prize of either £1000 cash or £200 prize. Just call 09066361921",SUSPICIOUS,UNKNOWN,prize_bait,en,sms,this is the 2nd attempt to contract u you have won this weeks top prize of either 1000 cash or 200 prize. just call 09066361921
"🔤🔤🔤🔤🔤🔤🔤🔤🔤🔤

❗️❗️❗️ТРЕБУЮТСЯ ЛЮДИ❗️❗️❗️
💵Высокая ЗП
✍️Свободный гр@USERNAME_REDACTED ☹️☺️😣часа  в день
😜Забирай – дост@USERNAME_REDACTED – з@USERNAME_REDACTED@USERNAME_REDACTED
🔝Курьер – это легко и выгодно!

🙊🙊😳🙊🙊🙊🙊🙊🙊",SUSPICIOUS,UNKNOWN,,ru,telegram,требуются люди высокая зп свободный гр username_redacted часа в день забирай дост username_redacted з username_redacted username_redacted курьер это легко и выгодно
Went fast asleep dear.take care.,SAFE,UNKNOWN,,en,sms,went fast asleep dear.take care.
"Probably, want to pick up more?",SAFE,UNKNOWN,,en,sms,probably want to pick up more
My superior telling that friday is leave for all other department except ours:)so it will be leave for you:)any way call waheed fathima hr and conform it:),SAFE,UNKNOWN,,en,sms,my superior telling that friday is leave for all other department except ours: so it will be leave for you: any way call waheed fathima hr and conform it:
I taught that Ranjith sir called me. So only i sms like that. Becaus hes verifying about project. Prabu told today so only pa dont mistake me..,SAFE,UNKNOWN,,en,sms,i taught that ranjith sir called me. so only i sms like that. becaus hes verifying about project. prabu told today so only pa dont mistake me..
Ok... Then r we meeting later?,SAFE,UNKNOWN,,en,sms,ok... then r we meeting later
Инвестиции в газ! Доход от 558 000 в неделю: http://pay-check.net/798001 ),SUSPICIOUS,UNKNOWN,,ru,telegram,инвестиции в газ доход от 558 000 в неделю: http://pay check.net/798001
U r too much close to my heart. If u go away i will be shattered. Plz stay with me.,SAFE,UNKNOWN,,en,sms,u r too much close to my heart. if u go away i will be shattered. plz stay with me.
Ü only send me the contents page...,SAFE,UNKNOWN,,en,sms,ü only send me the contents page...
"SHIT BABE.. THASA BIT MESSED UP.YEH, SHE SHUDVETOLD U. DID URGRAN KNOW?NEWAY, ILLSPEAK 2 U2MORO WEN IM NOT ASLEEP...",SAFE,UNKNOWN,,en,sms,shit babe.. thasa bit messed up.yeh she shudvetold u. did urgran know neway illspeak 2 u2moro wen im not asleep...
Paynet to'lovi amalga oshmadi. Hisobni tasdiqlash uchun kirish talab qilinadi: bit.ly/tolov-xato,SUSPICIOUS,UNKNOWN,,uz,sms,paynet to lovi amalga oshmadi. hisobni tasdiqlash uchun kirish talab qilinadi: bit.ly/tolov xato
"Davlat tomonidan 900,000 so'm kompensatsiya ajratildi. Havola orqali tekshiring: http://bit.ly/uz-763836",SUSPICIOUS,UNKNOWN,,en,telegram,davlat tomonidan 900 000 so m kompensatsiya ajratildi. havola orqali tekshiring: http://bit.ly/uz 763836
Sizga 859 000 som perevod keldi. Podtverdite po ssilke: https://bit.ly/claim-250370 (,SUSPICIOUS,UNKNOWN,,en,sms,sizga 859 000 som perevod keldi. podtverdite po ssilke: https://bit.ly/claim 250370
U vas noviy yutuq! 754 000 yutib oldingiz. Claim your prize: http://uz-confirm.com/831888 -,SUSPICIOUS,UNKNOWN,prize_bait,uz,telegram,u vas noviy yutuq 754 000 yutib oldingiz. claim your prize: http://uz confirm.com/831888
I'm at home n ready...,SAFE,UNKNOWN,,en,sms,i m at home n ready...
O'tkazma bajarildi.,SAFE,INFO,transaction_notice,uz,seed,o tkazma bajarildi.
"Sppok up ur mob with a Halloween collection of nokia logo&pic message plus a FREE eerie tone, txt CARD SPOOK to 8007",SUSPICIOUS,UNKNOWN,,en,sms,sppok up ur mob with a halloween collection of nokia logo pic message plus a free eerie tone txt card spook to 8007
"Menga 4840,000 so'm tashlab tura olasanmi? tezroq",SAFE,UNKNOWN,,en,telegram,menga 4840 000 so m tashlab tura olasanmi tezroq
Not planned yet :)going to join company on jan 5 only.don know what will happen after that.,SAFE,UNKNOWN,,en,sms,not planned yet : going to join company on jan 5 only.don know what will happen after that.
Bugun 18:30 da ko'rishamiz. tezroq,SAFE,UNKNOWN,,en,telegram,bugun 18:30 da ko rishamiz. tezroq
Did u receive my msg?,SAFE,UNKNOWN,,en,sms,did u receive my msg
Think you sent the text to the home phone. That cant display texts. If you still want to send it his number is,SAFE,UNKNOWN,,en,sms,think you sent the text to the home phone. that cant display texts. if you still want to send it his number is
"Davlat tomonidan 1750,000 so'm kompensatsiya ajratildi. Havola orqali tekshiring: http://18plus-video.apk/q=5761712",SUSPICIOUS,UNKNOWN,,en,telegram,davlat tomonidan 1750 000 so m kompensatsiya ajratildi. havola orqali tekshiring: http://18plus video .apk /q 5761712
"NBU: Hisobingizdan 850,000 so'm yechib olindi! Bekor qilish: http://bit.ly/uz-3598467",SUSPICIOUS,UNKNOWN,,uz,telegram,nbu: hisobingizdan 850 000 so m yechib olindi bekor qilish: http://bit.ly/uz 3598467
Sizga davlat subsidiyasi ajratildi. Olish uchun: https://t.me/premium_uz_bot?ref=4935379,SUSPICIOUS,UNKNOWN,,en,sms,sizga davlat subsidiyasi ajratildi. olish uchun: https://t.me/premium_uz_bot ref 4935379
Ya srsly better than yi tho,SAFE,UNKNOWN,,en,sms,ya srsly better than yi tho
"Sizning hisobingizdan 4,200,000 so'm yechib olindi (Ref: 5753). Bekor qilish uchun quyidagi link orqali tasdiqlang: http://bekor-qilish.uz/38",SUSPICIOUS,UNKNOWN,,uz,sms,sizning hisobingizdan 4 200 000 so m yechib olindi ref: 5753 . bekor qilish uchun quyidagi link orqali tasdiqlang: http://bekor qilish.uz/38
Mine here like all fr china then so noisy.,SAFE,UNKNOWN,,en,sms,mine here like all fr china then so noisy.
Oson to'lovi amalga oshmadi. Hisobni tasdiqlash uchun kirish talab qilinadi: https://uzum-tasdiq.uz,SUSPICIOUS,UNKNOWN,,uz,sms,oson to lovi amalga oshmadi. hisobni tasdiqlash uchun kirish talab qilinadi: https://uzum tasdiq.uz
"Feb  &lt;#&gt;  is ""I LOVE U"" day. Send dis to all ur ""VALUED FRNDS"" evn me. If 3 comes back u'll gt married d person u luv! If u ignore dis u will lose ur luv 4 Evr",SAFE,UNKNOWN,,en,sms,feb lt gt is i love u day. send dis to all ur valued frnds evn me. if 3 comes back u ll gt married d person u luv if u ignore dis u will lose ur luv 4 evr
"Yangi qurilmadan (Windows PC, Moscow) hisobingizga kirish aniqlandi. Xavfsizlik uchun tasdiqlash talab qilinadi: bit.ly/xavf-uz?id=7",SUSPICIOUS,UNKNOWN,,uz,sms,yangi qurilmadan windows pc moscow hisobingizga kirish aniqlandi. xavfsizlik uchun tasdiqlash talab qilinadi: bit.ly/xavf uz id 7
"Kriptovalyuta sarmoya qilib kuniga 1460,000 so'm toping: http://pochta-uz.com/track=2514013",SUSPICIOUS,UNKNOWN,,en,sms,kriptovalyuta sarmoya qilib kuniga 1460 000 so m toping: http://pochta uz.com/track 2514013
Click: Xavfsizlik tizimi yangilandi. Profilingizni himoyalash uchun qayta verifikatsiyadan o'ting: https://uzum-tasdiq.uz/24,SUSPICIOUS,UNKNOWN,,en,sms,click: xavfsizlik tizimi yangilandi. profilingizni himoyalash uchun qayta verifikatsiyadan o ting: https://uzum tasdiq.uz/24
Hi da:)how is the todays class?,SAFE,UNKNOWN,,en,sms,hi da: how is the todays class
"tddnewsletter@emc1.co.uk (More games from TheDailyDraw) Dear Helen, Dozens of Free Games - with great prizesWith..",SUSPICIOUS,UNKNOWN,prize_bait,en,sms,tddnewsletter emc1.co.uk more games from thedailydraw dear helen dozens of free games with great prizeswith..
Uyga qaytayotganda shirinlik olib kel.!,SAFE,UNKNOWN,,en,telegram,uyga qaytayotganda shirinlik olib kel.
Sizga yangi transfer keldi 243 000. Qabul qiling https://bit.ly/claim-990119 -,SUSPICIOUS,UNKNOWN,,en,telegram,sizga yangi transfer keldi 243 000. qabul qiling https://bit.ly/claim 990119
Send me your resume:-),SAFE,UNKNOWN,,en,sms,send me your resume:
Mode men or have you left.,SAFE,UNKNOWN,,en,sms,mode men or have you left.
They released vday shirts and when u put it on it makes your bottom half naked instead of those white underwear.,SAFE,UNKNOWN,,en,sms,they released vday shirts and when u put it on it makes your bottom half naked instead of those white underwear.
Akkaunt tekshiruvi talab qilinadi,SUSPICIOUS,UNKNOWN,,uz,sms,akkaunt tekshiruvi talab qilinadi
Sizning HUMO kartangiz orqali shubhali tranzaksiya amalga oshirildi. Bekor qilish uchun bosing: bit.ly/bank-auth?id=26,SUSPICIOUS,UNKNOWN,,en,sms,sizning humo karta ngiz orqali shubhali tranzaksiya amalga oshirildi. bekor qilish uchun bosing: bit.ly/bank auth id 26
Вы выиграли 816 000 рублей! Получите приз: http://click-safety.uz/14394 OK,SUSPICIOUS,UNKNOWN,,ru,telegram,вы выиграли 816 000 рублей получите приз: http://click safety.uz/14394 ok
"I want to show you the world, princess :) how about europe?",SAFE,UNKNOWN,,en,sms,i want to show you the world princess : how about europe
"NBU: Hisobingizdan 1750,000 so'm yechib olindi! Bekor qilish: https://click-auth.uz/code=1261447",SUSPICIOUS,UNKNOWN,,uz,telegram,nbu: hisobingizdan 1750 000 so m yechib olindi bekor qilish: https://click auth.uz/ code 1261447
"Sizning hisobingizdan 1,500,000 so'm yechib olindi! Bekor qilish uchun darhol bosing: uzbank-cancel.com",SUSPICIOUS,UNKNOWN,,uz,sms,sizning hisobingizdan 1 500 000 so m yechib olindi bekor qilish uchun darhol bosing: uzbank cancel.com
"Urgent! call 09061749602 from Landline. Your complimentary 4* Tenerife Holiday or £10,000 cash await collection SAE T&Cs BOX 528 HP20 1YF 150ppm 18+",SUSPICIOUS,UNKNOWN,,en,sms,urgent call 09061749602 from landline. your complimentary 4 tenerife holiday or 10 000 cash await collection sae t cs box 528 hp20 1yf 150ppm 18
Okie,SAFE,UNKNOWN,,en,sms,okie
"Davlat tomonidan 4090,000 so'm kompensatsiya ajratildi. Havola orqali tekshiring: http://bonus-uz.com/id/9485363",SUSPICIOUS,UNKNOWN,,en,telegram,davlat tomonidan 4090 000 so m kompensatsiya ajratildi. havola orqali tekshiring: http://bonus uz.com/id/9485363
Soliq qarzingiz bor. Bugun to'lamasangiz jarima,SUSPICIOUS,UNKNOWN,,en,sms,soliq qarzingiz bor. bugun to lamasangiz jarima
"Thanks for your ringtone order, ref number R836. Your mobile will be charged £4.50. Should your tone not arrive please call customer services on 09065069154",SUSPICIOUS,UNKNOWN,,en,sms,thanks for your ringtone order ref number r836. your mobile will be charged 4.50. should your tone not arrive please call customer services on 09065069154
"Menga 2630,000 so'm tashlab tura olasanmi? tezroq",SAFE,UNKNOWN,,en,telegram,menga 2630 000 so m tashlab tura olasanmi tezroq
Oh baby of the house. How come you dont have any new pictures on facebook,SAFE,UNKNOWN,,en,sms,oh baby of the house. how come you dont have any new pictures on facebook
My phone,SAFE,UNKNOWN,,en,sms,my phone
HI DARLIN I FINISH AT 3 DO U 1 2 PICK ME UP OR MEET ME? TEXT BACK ON THIS NUMBER LUV KATE XXX,SAFE,UNKNOWN,,en,sms,hi darlin i finish at 3 do u 1 2 pick me up or meet me text back on this number luv kate xxx
URGENT! We are trying to contact U. Todays draw shows that you have won a £2000 prize GUARANTEED. Call 09066358361 from land line. Claim Y87. Valid 12hrs only,SUSPICIOUS,UNKNOWN,prize_bait,en,sms,urgent we are trying to contact u. todays draw shows that you have won a 2000 prize guaranteed. call 09066358361 from land line. claim y87. valid 12hrs only
Bugun 11:30 da ko'rishamiz..,SAFE,UNKNOWN,,en,sms,bugun 11:30 da ko rishamiz..
Kechikaman biroz 13:15 da boraman.,SAFE,UNKNOWN,,uz,telegram,kechikaman biroz 13:15 da boraman.
Get ur 1st RINGTONE FREE NOW! Reply to this msg with TONE. Gr8 TOP 20 tones to your phone every week just £1.50 per wk 2 opt out send STOP 08452810071 16,SUSPICIOUS,REQUEST,,en,sms,get ur 1st ringtone free now reply to this msg with tone. gr8 top 20 tones to your phone every week just 1.50 per wk 2 opt out send stop 08452810071 16
Xizmat haqi: 425832 so'm. Ipak Yo'li xizmati.,SAFE,INFO,transaction_notice,uz,seed,xizmat haqi: 425832 so m. ipak yo li xizmati.
